"LIF_ID";"FAC_ID";"LIF_QTE";"LIF_REMISE_POURCENT";"LIF_REMISE_MONTANT";"LIF_MONTANT";"LIF_TAUX_TVA"
3206;904;1;;50;220;18.6
3207;904;1;;50;220;18.6
3208;906;1;;;220;18.6
3209;906;1;;;280;18.6
3210;906;1;;;250;18.6
3211;906;1;;;270;18.6
3212;906;1;;;220;18.6
3213;908;1;;;250;18.6
3214;908;1;;;220;18.6
3215;908;2;;;240;18.6
3216;908;1;;;270;18.6
3217;908;1;;;270;18.6
3218;910;1;;;220;18.6
3219;910;1;;;220;18.6
3220;912;1;;;270;18.6
3221;914;1;;;240;18.6
3222;914;2;;;270;18.6
3223;916;1;;;220;18.6
3224;916;1;;;220;18.6
3225;916;1;;;250;18.6
3226;916;1;;;220;18.6
3227;918;1;;;352;20.6
3228;918;1;;;242;20.6
3229;918;1;;;275;20.6
3230;918;3;;;275;20.6
3231;920;1;;;264;20.6
3232;920;1;;;297;20.6
3233;922;1;;;275;20.6
3234;922;1;;;242;20.6
3235;922;1;;;275;20.6
3236;924;1;;;242;20.6
3237;924;2;;;352;20.6
3238;924;1;;;308;20.6
3239;924;1;;;275;20.6
3240;903;1;15;;384;20.6
3241;903;1;15;;288;20.6
3242;903;1;15;;264;20.6
3243;903;1;15;;264;20.6
3244;903;1;15;;264;20.6
3245;905;1;;50;300;20.6
3246;907;1;;;384;20.6
3247;907;1;;;336;20.6
3248;907;1;;;384;20.6
3249;907;1;;;324;20.6
3250;909;1;;;384;20.6
3251;909;1;;;300;20.6
3252;909;1;;;384;20.6
3253;909;1;;;384;20.6
3254;909;1;;;324;20.6
3255;909;1;;;300;20.6
3256;911;1;;;384;20.6
3257;913;1;;;300;20.6
3258;913;1;;;264;20.6
3259;913;1;;;264;20.6
3260;915;1;;;384;20.6
3261;915;1;;;300;20.6
3262;917;1;;;264;20.6
3263;919;1;;;480;20.6
3264;919;1;;;405;20.6
3265;919;1;;;360;20.6
3266;919;2;;;405;20.6
3267;921;1;;;480;20.6
3268;921;1;;;360;20.6
3269;921;1;;;375;20.6
3270;921;1;;;330;20.6
3271;921;1;;;375;20.6
3272;921;1;;;330;20.6
3273;923;1;;;330;20.6
3274;925;1;;;330;20.6
3275;925;1;;;405;20.6
3276;926;1;15;;240;18.6
3277;926;1;15;;220;18.6
3278;926;1;15;;270;18.6
3279;926;1;15;;220;18.6
3280;928;1;;50;220;18.6
3281;928;1;;50;250;18.6
3282;928;1;;50;320;18.6
3283;930;1;;;240;18.6
3284;930;1;;;220;18.6
3285;930;1;;;280;18.6
3286;930;1;;;250;18.6
3287;932;1;;;220;18.6
3288;932;1;;;270;18.6
3289;934;1;;;220;18.6
3290;934;1;;;270;18.6
3291;936;2;;;240;18.6
3292;936;1;;;220;18.6
3293;936;1;;;270;18.6
3294;936;1;;;220;18.6
3295;936;1;;;250;18.6
3296;938;1;;;250;18.6
3297;938;2;;;320;18.6
3298;938;1;;;270;18.6
3299;938;1;;;220;18.6
3300;940;1;;;250;18.6
3301;940;1;;;250;18.6
3302;942;1;;;242;20.6
3303;942;1;;;275;20.6
3304;942;1;;;242;20.6
3305;942;1;;;308;20.6
3306;942;1;;;264;20.6
3307;944;1;;;242;20.6
3308;944;1;;;242;20.6
3309;944;1;;;242;20.6
3310;944;1;;;275;20.6
3311;946;1;;;242;20.6
3312;946;1;;;242;20.6
3313;946;1;;;275;20.6
3314;946;1;;;275;20.6
3315;948;1;;;264;20.6
3316;948;2;;;242;20.6
3317;948;1;;;297;20.6
3318;948;1;;;275;20.6
3319;927;1;15;;384;20.6
3320;927;1;15;;264;20.6
3321;927;1;15;;264;20.6
3322;929;1;;50;264;20.6
3323;929;1;;50;264;20.6
3324;931;1;;;300;20.6
3325;933;1;;;384;20.6
3326;933;1;;;288;20.6
3327;933;1;;;300;20.6
3328;935;1;;;300;20.6
3329;935;2;;;288;20.6
3330;937;1;;;300;20.6
3331;939;2;;;384;20.6
3332;939;1;;;264;20.6
3333;939;1;;;264;20.6
3334;939;1;;;336;20.6
3335;939;1;;;384;20.6
3336;939;1;;;264;20.6
3337;941;1;;;300;20.6
3338;941;1;;;384;20.6
3339;941;1;;;300;20.6
3340;943;1;;;360;20.6
3341;943;1;;;420;20.6
3342;943;1;;;360;20.6
3343;945;1;;;375;20.6
3344;945;1;;;480;20.6
3345;945;2;;;330;20.6
3346;945;1;;;375;20.6
3347;945;1;;;360;20.6
3348;945;1;;;330;20.6
3349;947;1;;;360;20.6
3350;949;1;;;480;20.6
3351;949;1;;;330;20.6
3352;949;1;;;480;20.6
3353;950;1;15;;250;18.6
3354;950;1;15;;250;18.6
3355;950;1;15;;270;18.6
3356;950;1;15;;220;18.6
3357;950;1;15;;250;18.6
3358;952;1;;50;220;18.6
3359;952;1;;50;250;18.6
3360;952;1;;50;280;18.6
3361;952;1;;50;220;18.6
3362;952;1;;50;250;18.6
3363;954;1;;;220;18.6
3364;954;1;;;240;18.6
3365;954;1;;;270;18.6
3366;956;1;;;220;18.6
3367;956;1;;;320;18.6
3368;956;1;;;240;18.6
3369;956;1;;;220;18.6
3370;958;1;;;240;18.6
3371;960;1;;;250;18.6
3372;960;1;;;220;18.6
3373;960;1;;;220;18.6
3374;962;1;;;220;18.6
3375;962;1;;;250;18.6
3376;962;1;;;250;18.6
3377;964;1;;;280;18.6
3378;964;1;;;250;18.6
3379;964;1;;;270;18.6
3380;966;1;;;242;20.6
3381;966;1;;;242;20.6
3382;966;1;;;308;20.6
3383;966;1;;;352;20.6
3384;966;1;;;297;20.6
3385;966;1;;;242;20.6
3386;968;1;;;242;20.6
3387;968;1;;;352;20.6
3388;968;1;;;242;20.6
3389;968;1;;;264;20.6
3390;968;1;;;275;20.6
3391;970;1;;;242;20.6
3392;972;1;;;275;20.6
3393;951;1;15;;300;20.6
3394;953;1;;50;300;20.6
3395;953;1;;50;264;20.6
3396;953;1;;50;300;20.6
3397;953;2;;50;384;20.6
3398;953;1;;50;300;20.6
3399;955;1;;;324;20.6
3400;955;1;;;264;20.6
3401;955;1;;;324;20.6
3402;957;1;;;288;20.6
3403;957;2;;;264;20.6
3404;959;1;;;264;20.6
3405;959;1;;;264;20.6
3406;959;2;;;264;20.6
3407;961;1;;;264;20.6
3408;961;1;;;300;20.6
3409;961;1;;;300;20.6
3410;961;1;;;384;20.6
3411;961;1;;;264;20.6
3412;961;1;;;300;20.6
3413;963;1;;;384;20.6
3414;963;1;;;300;20.6
3415;963;1;;;384;20.6
3416;963;1;;;288;20.6
3417;963;1;;;264;20.6
3418;965;2;;;300;20.6
3419;965;1;;;384;20.6
3420;965;1;;;288;20.6
3421;965;1;;;264;20.6
3422;965;1;;;300;20.6
3423;965;1;;;264;20.6
3424;967;2;;;480;20.6
3425;967;1;;;405;20.6
3426;967;1;;;360;20.6
3427;969;2;;;480;20.6
3428;969;2;;;405;20.6
3429;969;1;;;330;20.6
3430;969;1;;;405;20.6
3431;971;1;;;330;20.6
3432;971;1;;;375;20.6
3433;971;1;;;330;20.6
3434;971;1;;;330;20.6
3435;971;2;;;375;20.6
3436;973;1;;;375;20.6
3437;973;1;;;480;20.6
3438;973;1;;;375;20.6
3439;973;1;;;375;20.6
3440;973;1;;;330;20.6
3441;974;1;15;;220;18.6
3442;974;2;15;;240;18.6
3443;974;2;15;;280;18.6
3444;974;1;15;;250;18.6
3445;974;1;15;;320;18.6
3446;974;1;15;;270;18.6
3447;974;1;15;;250;18.6
3448;976;1;;50;220;18.6
3449;976;1;;50;320;18.6
3450;976;1;;50;250;18.6
3451;976;1;;50;250;18.6
3452;976;1;;50;250;18.6
3453;976;1;;50;270;18.6
3454;978;1;;;220;18.6
3455;978;1;;;220;18.6
3456;978;1;;;280;18.6
3457;978;1;;;250;18.6
3458;981;1;;;270;18.6
3459;981;1;;;250;18.6
3460;981;1;;;220;18.6
3461;981;1;;;220;18.6
3462;982;3;;;320;18.6
3463;982;1;;;220;18.6
3464;982;1;;;250;18.6
3465;982;1;;;280;18.6
3466;982;1;;;270;18.6
3467;984;1;;;240;18.6
3468;984;1;;;320;18.6
3469;986;1;;;270;18.6
3470;986;2;;;220;18.6
3471;986;1;;;250;18.6
3472;988;1;;;264;20.6
3473;988;1;;;308;20.6
3474;988;1;;;352;20.6
3475;988;1;;;242;20.6
3476;990;1;;;352;20.6
3477;990;1;;;297;20.6
3478;990;1;;;264;20.6
3479;990;1;;;242;20.6
3480;990;1;;;275;20.6
3481;992;1;;;242;20.6
3482;992;1;;;297;20.6
3483;992;1;;;242;20.6
3484;994;2;;;242;20.6
3485;994;1;;;352;20.6
3486;994;3;;;352;20.6
3487;994;2;;;275;20.6
3488;975;1;15;;384;20.6
3489;975;1;15;;336;20.6
3490;975;2;15;;384;20.6
3491;975;1;15;;384;20.6
3492;975;2;15;;264;20.6
3493;977;1;;50;300;20.6
3494;977;1;;50;300;20.6
3495;977;1;;50;384;20.6
3496;979;1;;;264;20.6
3497;979;1;;;300;20.6
3498;979;2;;;264;20.6
3499;980;1;;;384;20.6
3500;980;1;;;264;20.6
3501;980;1;;;288;20.6
3502;980;1;;;300;20.6
3503;980;1;;;384;20.6
3504;980;1;;;264;20.6
3505;983;1;;;264;20.6
3506;983;1;;;384;20.6
3507;983;1;;;300;20.6
3508;985;1;;;300;20.6
3509;985;1;;;264;20.6
3510;985;1;;;324;20.6
3511;985;1;;;264;20.6
3512;985;1;;;300;20.6
3513;987;3;;;288;20.6
3514;987;1;;;384;20.6
3515;987;1;;;288;20.6
3516;987;1;;;264;20.6
3517;987;2;;;300;20.6
3518;987;1;;;264;20.6
3519;987;2;;;264;20.6
3520;989;1;;;360;20.6
3521;989;1;;;330;20.6
3522;989;1;;;480;20.6
3523;989;1;;;405;20.6
3524;991;1;;;375;20.6
3525;991;2;;;405;20.6
3526;991;1;;;375;20.6
3527;993;1;;;480;20.6
3528;993;1;;;405;20.6
3529;993;1;;;360;20.6
3530;993;1;;;375;20.6
3531;993;2;;;405;20.6
3532;995;1;;;375;20.6
3533;995;1;;;330;20.6
3534;995;1;;;480;20.6
3535;995;1;;;405;20.6
3536;996;1;15;;250;18.6
3537;996;1;15;;220;18.6
3538;996;1;15;;220;18.6
3539;998;1;;50;250;18.6
3540;998;1;;50;250;18.6
3541;1000;1;;;220;18.6
3542;1000;1;;;250;18.6
3543;1000;1;;;270;18.6
3544;1000;1;;;220;18.6
3545;1002;1;;;320;18.6
3546;1002;1;;;280;18.6
3547;1002;2;;;270;18.6
3548;1002;1;;;220;18.6
3549;1004;1;;;250;18.6
3550;1004;1;;;320;18.6
3551;1004;1;;;250;18.6
3552;1004;1;;;250;18.6
3553;1006;1;;;220;18.6
3554;1006;1;;;240;18.6
3555;1006;1;;;250;18.6
3556;1006;1;;;220;18.6
3557;1006;1;;;250;18.6
3558;1006;1;;;320;18.6
3559;1006;2;;;240;18.6
3560;1008;1;;;220;18.6
3561;1008;1;;;320;18.6
3562;1008;1;;;250;18.6
3563;1010;1;;;220;18.6
3564;1010;1;;;220;18.6
3565;1010;1;;;270;18.6
3566;1012;1;;;242;20.6
3567;1012;1;;;308;20.6
3568;1014;1;;;242;20.6
3569;1014;1;;;242;20.6
3570;1016;1;;;352;20.6
3571;1016;1;;;297;20.6
3572;1016;2;;;242;20.6
3573;1018;1;;;297;20.6
3574;1018;1;;;242;20.6
3575;997;1;15;;384;20.6
3576;997;1;15;;300;20.6
3577;997;1;15;;300;20.6
3578;999;2;;50;300;20.6
3579;999;1;;50;288;20.6
3580;999;1;;50;300;20.6
3581;999;1;;50;384;20.6
3582;999;1;;50;324;20.6
3583;999;2;;50;264;20.6
3584;999;1;;50;300;20.6
3585;999;1;;50;264;20.6
3586;1001;1;;;300;20.6
3587;1001;1;;;300;20.6
3588;1001;1;;;384;20.6
3589;1001;1;;;264;20.6
3590;1001;1;;;264;20.6
3591;1003;1;;;300;20.6
3592;1003;1;;;264;20.6
3593;1003;1;;;300;20.6
3594;1003;1;;;324;20.6
3595;1003;2;;;264;20.6
3596;1005;1;;;300;20.6
3597;1005;1;;;264;20.6
3598;1007;1;;;264;20.6
3599;1007;1;;;384;20.6
3600;1007;1;;;324;20.6
3601;1007;1;;;264;20.6
3602;1009;2;;;300;20.6
3603;1009;1;;;288;20.6
3604;1009;1;;;384;20.6
3605;1009;1;;;300;20.6
3606;1009;1;;;264;20.6
3607;1011;1;;;264;20.6
3608;1011;1;;;384;20.6
3609;1011;1;;;324;20.6
3610;1011;1;;;264;20.6
3611;1013;1;;;330;20.6
3612;1013;1;;;375;20.6
3613;1013;1;;;330;20.6
3614;1013;1;;;330;20.6
3615;1015;1;;;420;20.6
3616;1015;1;;;405;20.6
3617;1015;1;;;330;20.6
3618;1017;1;;;480;20.6
3619;1017;1;;;375;20.6
3620;1017;1;;;420;20.6
3621;1017;1;;;480;20.6
3622;1017;1;;;405;20.6
3623;1017;1;;;375;20.6
3624;1019;2;;;480;20.6
3625;1019;1;;;375;20.6
3626;1019;1;;;405;20.6
3627;1019;1;;;330;20.6
3628;1019;1;;;405;20.6
3629;1019;1;;;330;20.6
3630;1019;1;;;330;20.6
3631;1020;1;15;;280;18.6
3632;1023;1;;50;250;18.6
3633;1023;1;;50;320;18.6
3634;1023;1;;50;320;18.6
3635;1025;1;;;220;18.6
3636;1025;1;;;320;18.6
3637;1027;1;;;220;18.6
3638;1027;1;;;220;18.6
3639;1027;1;;;280;18.6
3640;1027;1;;;270;18.6
3641;1027;1;;;240;18.6
3642;1029;1;;;250;18.6
3643;1031;2;;;320;18.6
3644;1031;1;;;240;18.6
3645;1031;1;;;220;18.6
3646;1031;1;;;320;18.6
3647;1031;1;;;240;18.6
3648;1031;1;;;220;18.6
3649;1031;1;;;220;18.6
3650;1031;1;;;250;18.6
3651;1031;2;;;220;18.6
3652;1033;1;;;220;18.6
3653;1033;1;;;250;18.6
3654;1033;1;;;220;18.6
3655;1035;1;;;320;18.6
3656;1035;1;;;220;18.6
3657;1037;1;;;242;20.6
3658;1037;1;;;275;20.6
3659;1037;2;;;242;20.6
3660;1039;1;;;352;20.6
3661;1039;1;;;242;20.6
3662;1039;3;;;264;20.6
3663;1039;1;;;275;20.6
3664;1039;1;;;242;20.6
3665;1039;1;;;297;20.6
3666;1041;2;;;275;20.6
3667;1041;1;;;275;20.6
3668;1041;1;;;352;20.6
3669;1041;1;;;242;20.6
3670;1043;1;;;352;20.6
3671;1043;1;;;275;20.6
3672;1043;1;;;352;20.6
3673;1043;1;;;352;20.6
3674;1043;1;;;297;20.6
3675;1043;1;;;242;20.6
3676;1043;1;;;275;20.6
3677;1043;2;;;242;20.6
3678;1021;1;15;;300;20.6
3679;1021;1;15;;300;20.6
3680;1021;1;15;;324;20.6
3681;1021;1;15;;264;20.6
3682;1024;1;;50;288;20.6
3683;1024;1;;50;336;20.6
3684;1024;1;;50;324;20.6
3685;1026;1;;;384;20.6
3686;1026;1;;;324;20.6
3687;1028;1;;;300;20.6
3688;1028;1;;;384;20.6
3689;1028;1;;;288;20.6
3690;1028;1;;;300;20.6
3691;1028;1;;;324;20.6
3692;1030;1;;;288;20.6
3693;1030;2;;;264;20.6
3694;1030;2;;;324;20.6
3695;1032;1;;;264;20.6
3696;1032;1;;;264;20.6
3697;1032;1;;;300;20.6
3698;1034;1;;;264;20.6
3699;1034;1;;;288;20.6
3700;1034;1;;;300;20.6
3701;1036;1;;;300;20.6
3702;1036;1;;;264;20.6
3703;1036;1;;;324;20.6
3704;1038;1;;;480;20.6
3705;1038;1;;;330;20.6
3706;1038;1;;;480;20.6
3707;1038;2;;;405;20.6
3708;1040;1;;;375;20.6
3709;1040;1;;;330;20.6
3710;1042;1;;;360;20.6
3711;1042;1;;;375;20.6
3712;1044;1;;;360;20.6
3713;1044;1;;;480;20.6
3714;1044;1;;;330;20.6
3715;1044;1;;;375;20.6
3716;1022;1;15;;360;20.6
3717;1045;1;15;;220;18.6
3718;1045;1;15;;240;18.6
3719;1045;1;15;;220;18.6
3720;1047;1;;50;320;18.6
3721;1047;2;;50;280;18.6
3722;1047;1;;50;250;18.6
3723;1047;1;;50;250;18.6
3724;1049;1;;;220;18.6
3725;1049;1;;;250;18.6
3726;1049;1;;;280;18.6
3727;1049;2;;;240;18.6
3728;1051;1;;;220;18.6
3729;1051;1;;;250;18.6
3730;1051;1;;;280;18.6
3731;1051;1;;;320;18.6
3732;1051;1;;;320;18.6
3733;1051;2;;;240;18.6
3734;1051;1;;;220;18.6
3735;1051;1;;;250;18.6
3736;1053;1;;;220;18.6
3737;1053;1;;;220;18.6
3738;1055;1;;;320;18.6
3739;1055;1;;;270;18.6
3740;1055;1;;;250;18.6
3741;1057;1;;;250;18.6
3742;1057;1;;;320;18.6
3743;1057;1;;;270;18.6
3744;1057;1;;;220;18.6
3745;1059;1;;;220;18.6
3746;1059;1;;;320;18.6
3747;1059;1;;;250;18.6
3748;1059;1;;;250;18.6
3749;1061;1;;;242;20.6
3750;1063;1;;;242;20.6
3751;1063;2;;;242;20.6
3752;1063;1;;;264;20.6
3753;1063;1;;;308;20.6
3754;1063;1;;;275;20.6
3755;1063;1;;;242;20.6
3756;1065;1;;;308;20.6
3757;1065;1;;;242;20.6
3758;1067;1;;;275;20.6
3759;1067;1;;;275;20.6
3760;1067;1;;;275;20.6
3761;1067;1;;;297;20.6
3762;1046;1;15;;336;20.6
3763;1046;1;15;;300;20.6
3764;1046;1;15;;324;20.6
3765;1046;2;15;;300;20.6
3766;1048;1;;50;288;20.6
3767;1048;2;;50;324;20.6
3768;1048;1;;50;300;20.6
3769;1048;1;;50;300;20.6
3770;1048;1;;50;264;20.6
3771;1050;1;;;300;20.6
3772;1050;1;;;300;20.6
3773;1050;1;;;264;20.6
3774;1052;1;;;264;20.6
3775;1052;2;;;288;20.6
3776;1052;1;;;288;20.6
3777;1054;1;;;288;20.6
3778;1054;1;;;300;20.6
3779;1056;1;;;336;20.6
3780;1056;1;;;384;20.6
3781;1058;1;;;288;20.6
3782;1058;1;;;336;20.6
3783;1058;1;;;324;20.6
3784;1058;1;;;300;20.6
3785;1060;1;;;336;20.6
3786;1060;1;;;300;20.6
3787;1060;1;;;324;20.6
3788;1062;1;;;375;20.6
3789;1062;1;;;375;20.6
3790;1062;1;;;360;20.6
3791;1064;1;;;330;20.6
3792;1064;1;;;330;20.6
3793;1064;2;;;420;20.6
3794;1066;1;;;375;20.6
3795;1066;1;;;405;20.6
3796;1068;1;;;330;20.6
3797;1069;1;15;;220;18.6
3798;1069;1;15;;280;18.6
3799;1069;3;15;;220;18.6
3800;1069;1;15;;220;18.6
3801;1072;1;;50;320;18.6
3802;1072;1;;50;240;18.6
3803;1074;1;;;220;18.6
3804;1074;1;;;320;18.6
3805;1074;1;;;220;18.6
3806;1076;1;;;220;18.6
3807;1076;1;;;220;18.6
3808;1076;1;;;320;18.6
3809;1076;1;;;250;18.6
3810;1076;2;;;220;18.6
3811;1076;1;;;220;18.6
3812;1078;1;;;240;18.6
3813;1078;1;;;250;18.6
3814;1078;1;;;240;18.6
3815;1078;1;;;220;18.6
3816;1078;1;;;250;18.6
3817;1078;1;;;220;18.6
3818;1080;1;;;220;18.6
3819;1080;1;;;220;18.6
3820;1080;1;;;320;18.6
3821;1080;1;;;320;18.6
3822;1080;1;;;250;18.6
3823;1080;1;;;250;18.6
3824;1082;1;;;320;18.6
3825;1084;1;;;220;18.6
3826;1084;1;;;250;18.6
3827;1084;1;;;240;18.6
3828;1084;1;;;250;18.6
3829;1084;1;;;220;18.6
3830;1086;1;;;242;20.6
3831;1088;1;;;352;20.6
3832;1088;1;;;308;20.6
3833;1090;1;;;242;20.6
3834;1090;2;;;242;20.6
3835;1090;1;;;264;20.6
3836;1090;1;;;352;20.6
3837;1090;2;;;352;20.6
3838;1090;1;;;242;20.6
3839;1091;1;;;242;20.6
3840;1091;1;;;308;20.6
3841;1091;1;;;264;20.6
3842;1070;1;15;;264;20.6
3843;1070;1;15;;300;20.6
3844;1070;1;15;;264;20.6
3845;1070;1;15;;264;20.6
3846;1073;1;;50;264;20.6
3847;1073;1;;50;264;20.6
3848;1073;1;;50;288;20.6
3849;1073;1;;50;300;20.6
3850;1075;1;;;300;20.6
3851;1075;2;;;300;20.6
3852;1075;1;;;264;20.6
3853;1077;1;;;264;20.6
3854;1077;1;;;264;20.6
3855;1079;1;;;384;20.6
3856;1079;1;;;264;20.6
3857;1079;2;;;264;20.6
3858;1079;2;;;300;20.6
3859;1079;1;;;264;20.6
3860;1081;1;;;384;20.6
3861;1081;1;;;288;20.6
3862;1083;1;;;264;20.6
3863;1083;1;;;300;20.6
3864;1083;1;;;384;20.6
3865;1083;1;;;288;20.6
3866;1085;1;;;264;20.6
3867;1085;1;;;384;20.6
3868;1085;1;;;264;20.6
3869;1085;1;;;264;20.6
3870;1087;1;;;480;20.6
3871;1087;1;;;360;20.6
3872;1087;1;;;330;20.6
3873;1089;1;;;360;20.6
3874;1089;2;;;375;20.6
3875;1092;1;;;360;20.6
3876;1092;1;;;330;20.6
3877;1071;1;15;;330;20.6
3878;1093;1;15;;320;18.6
3879;1093;1;15;;220;18.6
3880;1093;1;15;;220;18.6
3881;1095;1;;50;320;18.6
3882;1095;1;;50;320;18.6
3883;1097;2;;;250;18.6
3884;1097;1;;;240;18.6
3885;1099;1;;;220;18.6
3886;1099;1;;;250;18.6
3887;1101;1;;;250;18.6
3888;1101;1;;;220;18.6
3889;1101;1;;;250;18.6
3890;1103;1;;;320;18.6
3891;1105;1;;;320;18.6
3892;1105;1;;;220;18.6
3893;1105;1;;;220;18.6
3894;1107;1;;;220;18.6
3895;1107;1;;;250;18.6
3896;1107;1;;;250;18.6
3897;1107;1;;;270;18.6
3898;1107;1;;;270;18.6
3899;1109;1;;;297;20.6
3900;1109;1;;;264;20.6
3901;1109;1;;;242;20.6
3902;1109;1;;;242;20.6
3903;1109;1;;;275;20.6
3904;1111;1;;;264;20.6
3905;1111;1;;;242;20.6
3906;1111;1;;;242;20.6
3907;1113;1;;;242;20.6
3908;1113;1;;;297;20.6
3909;1115;1;;;297;20.6
3910;1094;1;15;;264;20.6
3911;1094;1;15;;384;20.6
3912;1094;1;15;;300;20.6
3913;1094;1;15;;264;20.6
3914;1094;1;15;;384;20.6
3915;1094;1;15;;288;20.6
3916;1094;1;15;;300;20.6
3917;1096;1;;50;264;20.6
3918;1096;2;;50;336;20.6
3919;1096;1;;50;384;20.6
3920;1096;1;;50;384;20.6
3921;1096;1;;50;324;20.6
3922;1098;1;;;300;20.6
3923;1098;1;;;324;20.6
3924;1098;1;;;264;20.6
3925;1100;1;;;264;20.6
3926;1100;1;;;300;20.6
3927;1102;1;;;300;20.6
3928;1102;1;;;384;20.6
3929;1102;1;;;384;20.6
3930;1102;1;;;324;20.6
3931;1102;1;;;264;20.6
3932;1104;1;;;264;20.6
3933;1104;1;;;264;20.6
3934;1104;1;;;384;20.6
3935;1104;1;;;288;20.6
3936;1106;1;;;300;20.6
3937;1106;1;;;264;20.6
3938;1106;1;;;324;20.6
3939;1106;1;;;324;20.6
3940;1108;1;;;264;20.6
3941;1108;1;;;264;20.6
3942;1108;1;;;288;20.6
3943;1108;1;;;336;20.6
3944;1108;2;;;384;20.6
3945;1110;1;;;330;20.6
3946;1110;1;;;375;20.6
3947;1110;1;;;330;20.6
3948;1110;1;;;480;20.6
3949;1110;1;;;405;20.6
3950;1110;1;;;360;20.6
3951;1110;1;;;330;20.6
3952;1112;1;;;375;20.6
3953;1112;1;;;330;20.6
3954;1112;1;;;480;20.6
3955;1112;1;;;360;20.6
3956;1112;1;;;375;20.6
3957;1114;1;;;330;20.6
3958;1114;1;;;480;20.6
3959;1114;1;;;330;20.6
3960;1114;1;;;360;20.6
3961;1114;1;;;330;20.6
3962;1114;1;;;375;20.6
3963;1116;1;;;330;20.6
3964;1116;1;;;420;20.6
3965;1116;1;;;480;20.6
3966;1116;1;;;375;20.6
3967;1116;1;;;330;20.6
3968;1117;1;15;;220;18.6
3969;1117;1;15;;250;18.6
3970;1117;1;15;;220;18.6
3971;1117;2;15;;270;18.6
3972;1117;1;15;;220;18.6
3973;1119;1;;50;220;18.6
3974;1119;1;;50;250;18.6
3975;1119;1;;50;250;18.6
3976;1119;1;;50;320;18.6
3977;1121;1;;;250;18.6
3978;1123;1;;;220;18.6
3979;1123;1;;;220;18.6
3980;1123;1;;;320;18.6
3981;1123;1;;;240;18.6
3982;1125;2;;;250;18.6
3983;1125;2;;;250;18.6
3984;1125;1;;;270;18.6
3985;1127;1;;;220;18.6
3986;1127;1;;;320;18.6
3987;1127;1;;;270;18.6
3988;1127;1;;;270;18.6
3989;1129;1;;;220;18.6
3990;1129;1;;;250;18.6
3991;1129;1;;;250;18.6
3992;1131;1;;;250;18.6
3993;1131;1;;;220;18.6
3994;1131;1;;;220;18.6
3995;1133;1;;;275;20.6
3996;1135;1;;;242;20.6
3997;1135;1;;;264;20.6
3998;1135;1;;;242;20.6
3999;1137;1;;;352;20.6
4000;1137;1;;;308;20.6
4001;1137;2;;;352;20.6
4002;1139;1;;;242;20.6
4003;1139;1;;;242;20.6
4004;1139;1;;;275;20.6
4005;1118;1;15;;288;20.6
4006;1118;1;15;;264;20.6
4007;1118;1;15;;300;20.6
4008;1118;1;15;;264;20.6
4009;1120;1;;50;300;20.6
4010;1122;2;;;300;20.6
4011;1122;1;;;384;20.6
4012;1122;1;;;384;20.6
4013;1122;1;;;324;20.6
4014;1122;1;;;288;20.6
4015;1124;1;;;264;20.6
4016;1124;2;;;300;20.6
4017;1124;1;;;264;20.6
4018;1124;1;;;336;20.6
4019;1124;1;;;324;20.6
4020;1124;1;;;264;20.6
4021;1126;1;;;300;20.6
4022;1126;1;;;384;20.6
4023;1126;4;;;300;20.6
4024;1128;1;;;324;20.6
4025;1130;1;;;324;20.6
4026;1130;1;;;288;20.6
4027;1130;1;;;264;20.6
4028;1130;1;;;324;20.6
4029;1132;1;;;300;20.6
4030;1132;1;;;300;20.6
4031;1132;1;;;324;20.6
4032;1134;1;;;375;20.6
4033;1134;2;;;330;20.6
4034;1134;1;;;360;20.6
4035;1134;2;;;330;20.6
4036;1136;2;;;330;20.6
4037;1136;1;;;360;20.6
4038;1136;1;;;330;20.6
4039;1136;1;;;480;20.6
4040;1136;1;;;330;20.6
4041;1138;1;;;330;20.6
4042;1138;1;;;375;20.6
4043;1138;1;;;375;20.6
4044;1140;1;;;375;20.6
4045;1140;1;;;480;20.6
4046;1140;1;;;330;20.6
4047;1140;1;;;375;20.6
4048;1140;1;;;330;20.6
4049;1140;1;;;405;20.6
4050;1141;1;15;;250;18.6
4051;1141;1;15;;320;18.6
4052;1141;1;15;;250;18.6
4053;1141;1;15;;220;18.6
4054;1141;1;15;;250;18.6
4055;1141;1;15;;320;18.6
4056;1141;1;15;;250;18.6
4057;1144;1;;50;250;18.6
4058;1144;1;;50;270;18.6
4059;1146;1;;;320;18.6
4060;1146;1;;;250;18.6
4061;1146;3;;;320;18.6
4062;1146;1;;;270;18.6
4063;1146;1;;;240;18.6
4064;1146;1;;;250;18.6
4065;1148;1;;;240;18.6
4066;1148;1;;;220;18.6
4067;1148;1;;;320;18.6
4068;1148;1;;;270;18.6
4069;1148;1;;;250;18.6
4070;1150;1;;;220;18.6
4071;1150;1;;;250;18.6
4072;1150;2;;;320;18.6
4073;1150;2;;;250;18.6
4074;1150;1;;;220;18.6
4075;1152;1;;;250;18.6
4076;1152;1;;;220;18.6
4077;1154;1;;;220;18.6
4078;1154;2;;;320;18.6
4079;1154;1;;;240;18.6
4080;1154;1;;;250;18.6
4081;1154;2;;;280;18.6
4082;1154;1;;;220;18.6
4083;1156;1;;;320;18.6
4084;1156;1;;;270;18.6
4085;1156;1;;;220;18.6
4086;1158;1;;;275;20.6
